#Parameters = {cpw=150; L2=0.5; R=4; b=3; sigma_z=0.2; wakelength=100; wakelength0=10000}
#"s / cm"	"Z [Real Part]"
#------------------------
-1.3086963401169	-1.6427032863720e-12
-1.3078109364376	-1.6902992407425e-12
-1.3069255327582	-1.7392397414254e-12
-1.3060401290788	-1.7895617304242e-12
-1.3051547253995	-1.8413031278705e-12
-1.3042693217201	-1.8945028575717e-12
-1.3033839180407	-1.9492008846586e-12
-1.3024985143613	-2.0054382352696e-12
-1.3016131106820	-2.0632570448674e-12
-1.3007277070026	-2.1227005783313e-12
-1.2998423033232	-2.1838132546698e-12
-1.2989568996438	-2.2466406865403e-12
-1.2980714959645	-2.3112297036152e-12
-1.2971860922851	-2.3776283902975e-12
-1.2963006886057	-2.4458861219599e-12
-1.2954152849263	-2.5160535580244e-12
-1.2945298812470	-2.5881826899751e-12
-1.2936444775676	-2.6623268534224e-12
-1.2927590738882	-2.7385407687206e-12
-1.2918736702088	-2.8168805934271e-12
-1.2909882665295	-2.8974039629628e-12
-1.2901028628501	-2.9801700477674e-12
-1.2892174591707	-3.0652395869943e-12
-1.2883320554914	-3.1526749227914e-12
-1.2874466518120	-3.2425400685622e-12
-1.2865612481326	-3.3349007186570e-12
-1.2856758444532	-3.4298242991429e-12
-1.2847904407739	-3.5273799860267e-12
-1.2839050370945	-3.6276387397817e-12
-1.2830196334151	-3.7306733265090e-12
-1.2821342297357	-3.8365584086390e-12
-1.2812488260564	-3.9453706016492e-12
-1.2803634223770	-4.0571885598180e-12
-1.2794780186976	-4.1720930337599e-12
-1.2785926150182	-4.2901668926186e-12
-1.2777072113389	-4.4114951410597e-12
-1.2768218076595	-4.5361649604441e-12
-1.2759364039801	-4.6642657641300e-12
-1.2750510003008	-4.7958892634830e-12
-1.2741655966214	-4.9311295561530e-12
-1.2732801929420	-5.0700831744018e-12
-1.2723947892626	-5.2128491471115e-12
-1.2715093855833	-5.3595290832642e-12
-1.2706239819039	-5.5102271869353e-12
