#
#"s / mm"	"Z [Real Part]"
#------------------------
1.9636425396812	0.00084376959981104
1.9700422378459	0.00083953313051196
1.9764419360106	0.00083533286009856
1.9828416341754	0.00083116850311502
1.9892413323401	0.00082703963684772
1.9956410305048	0.00082294570461426
2.0020407286696	0.00081888604775264
2.0084404268343	0.00081485995655470
2.0148401249990	0.00081086673745933
2.0212398231637	0.00080690577469028
2.0276395213285	0.00080297657991134
2.0340392194932	0.00079907881482351
2.0404389176579	0.00079521228396839
2.0468386158227	0.00079137690053699
2.0532383139874	0.00078757262996795
2.0596380121521	0.00078379942418353
2.0660377103168	0.00078005715664442
2.0724374084816	0.00077634557855610
2.0788371066463	0.00077266430196431
2.0852368048110	0.00076901281586153
2.0916365029758	0.00076539052804145
2.0980362011405	0.00076179682554155
2.1044358993052	0.00075823114649433
2.1108355974699	0.00075469303717554
2.1172352956347	0.00075118218532457
2.1236349937994	0.00074769841166061
2.1300346919641	0.00074424163012245
2.1364343901289	0.00074081178892606
2.1428340882936	0.00073740880050598
2.1492337864583	0.00073403248719523
2.1556334846230	0.00073068254482123
2.1620331827878	0.00072735854565010
2.1684328809525	0.00072405997178381
2.1748325791172	0.00072078626723207
2.1812322772820	0.00071753690217146
2.1876319754467	0.00071431142264265
2.1940316736114	0.00071110949036899
2.2004313717761	0.00070793089671250
2.2068310699409	0.00070477555592562
2.2132307681056	0.00070164348023622
2.2196304662703	0.00069853472968931
2.2260301644351	0.00069544935594588
2.2324298625998	0.00069238734180855
2.2388295607645	0.00068934855953189
2.2452292589293	0.00068633275271890
2.2516289570940	0.00068333954232080
2.2580286552587	0.00068036846442750
2.2644283534234	0.00067741902665403
2.2708280515882	0.00067449077653287
2.2772277497529	0.00067158335331777
2.2836274479176	0.00066869650923683
2.2900271460824	0.00066583009894861
2.2964268442471	0.00066298404344946
2.3028265424118	0.00066015828360661
2.3092262405765	0.00065735273052133
2.3156259387413	0.00065456723100265
2.3220256369060	0.00065180155697055
2.3284253350707	0.00064905542549850
2.3348250332355	0.00064632853614727
2.3412247314002	0.00064362061054120
2.3476244295649	0.00064093142507169
2.3540241277296	0.00063826082654040
2.3604238258944	0.00063560873655243
2.3668235240591	0.00063297513222309
2.3732232222238	0.00063036001222306
2.3796229203886	0.00062776335447647
2.3860226185533	0.00062518507615770
2.3924223167180	0.00062262501290109
2.3988220148827	0.00062008290664875
2.4052217130475	0.00061755841512519
2.4116214112122	0.00061505113695038
2.4180211093769	0.00061256065493148
2.4244208075417	0.00061008659044049
2.4308205057064	0.00060762864092129
2.4372202038711	0.00060518660429737
2.4436199020358	0.00060276037833550
2.4500196002006	0.00060034994902810
2.4564192983653	0.00059795536794448
2.4628189965300	0.00059557671379018
2.4692186946948	0.00059321405741342
2.4756183928595	0.00059086742905388
2.4820180910242	0.00058853680554688
2.4884177891889	0.00058622210843457
2.4948174873537	0.00058392320596304
2.5012171855184	0.00058163992182389
2.5076168836831	0.00057937204080064
2.5140165818479	0.00057711932044663
2.5204162800126	0.00057488149686756
2.5268159781773	0.00057265828705434
2.5332156763420	0.00057044938924731
2.5396153745068	0.00056825448568193
2.5460150726715	0.00056607325798315
2.5524147708362	0.00056390541105584
