#Parameters = {L2=0.5; R=4; b=3; cond_ss=1450000; cpw=14; sigma_z=0.02; wakelength=100; wakelength0=1}
#"s / cm"	"Z [Real Part]"
#------------------------
0.18507705396111	0.00091355339568066
0.18590702010248	0.00090723638505707
0.18673698624385	0.00090099347408211
0.18756695238522	0.00089482319140412
0.18839691852659	0.00088872398216421
0.18922688466797	0.00088269429182349
0.19005685080934	0.00087673264283629
0.19088681695071	0.00087083769783510
0.19171678309208	0.00086500829937875
0.19254674923345	0.00085924346500495
0.19337671537482	0.00085354233764953
0.19420668151620	0.00084790413808847
0.19503664765757	0.00084232812164814
0.19586661379894	0.00083681354031137
0.19669657994031	0.00083135962987473
0.19752654608168	0.00082596559740895
0.19835651222305	0.00082063060948866
0.19918647836443	0.00081535377700282
0.20001644450580	0.00081013413464447
0.20084641064717	0.00080497063825156
0.20167637678854	0.00079986219200526
0.20250634292991	0.00079480771649454
0.20333630907128	0.00078980623408926
0.20416627521265	0.00078485693342106
0.20499624135403	0.00077995918973797
0.20582620749540	0.00077511253363299
0.20665617363677	0.00077031656175410
0.20748613977814	0.00076557081405585
0.20831610591951	0.00076087468879730
0.20914607206088	0.00075622742960638
0.20997603820226	0.00075162816563907
0.21080600434363	0.00074707596647360
0.21163597048500	0.00074256990484800
0.21246593662637	0.00073810911967110
0.21329590276774	0.00073369283106678
0.21412586890911	0.00072932032873878
0.21495583505049	0.00072499098116204
0.21578580119186	0.00072070425374371
0.21661576733323	0.00071645970582461
0.21744573347460	0.00071225696831587
0.21827569961597	0.00070809570837403
0.21910566575734	0.00070397557306568
0.21993563189872	0.00069989612011498
0.22076559804009	0.00069585676121530
0.22159556418146	0.00069185676825023
0.22242553032283	0.00068789532227632
0.22325549646420	0.00068397156743922
0.22408546260557	0.00068008470966662
0.22491542874695	0.00067623412047097
0.22574539488832	0.00067241937290190
0.22657536102969	0.00066864022134048
0.22740532717106	0.00066489654131456
0.22823529331243	0.00066118822780533
0.22906525945380	0.00065751508000067
0.22989522559517	0.00065387671967064
0.23072519173655	0.00065027259262180
0.23155515787792	0.00064670204898264
0.23238512401929	0.00064316441681842
0.23321509016066	0.00063965906266768
0.23404505630203	0.00063618545501270
0.23487502244340	0.00063274317078356
0.23570498858478	0.00062933185879661
0.23653495472615	0.00062595119955732
0.23736492086752	0.00062260087511714
0.23819488700889	0.00061928054611643
0.23902485315026	0.00061598983046881
0.23985481929163	0.00061272830775908
0.24068478543301	0.00060949554831904
0.24151475157438	0.00060629115259722
0.24234471771575	0.00060311477526819
0.24317468385712	0.00059996612885371
0.24400464999849	0.00059684497376155
0.24483461613986	0.00059375107794971
0.24566458228124	0.00059068417848266
0.24649454842261	0.00058764396725801
0.24732451456398	0.00058463009439504
0.24815448070535	0.00058164218919503
0.24898444684672	0.00057867987872034
0.24981441298809	0.00057574278392445
0.25064437912946	0.00057283050163197
0.25147434527084	0.00056994260261793
0.25230431141221	0.00056707865482181
0.25313427755358	0.00056423827038920
0.25396424369495	0.00056142116133715
0.25479420983632	0.00055862717564744
0.25562417597769	0.00055585629738258
0.25645414211907	0.00055310859762631
0.25728410826044	0.00055038415114734
0.25811407440181	0.00054768293582980
0.25894404054318	0.00054500474180526
0.25977400668455	0.00054234912353969
0.26060397282592	0.00053971541611876
0.26143393896730	0.00053710282820342
0.26226390510867	0.00053451058452774
0.26309387125004	0.00053193808595376
0.26392383739141	0.00052938503402211
0.26475380353278	0.00052685146151439
0.26558376967415	0.00052433766336004
0.26641373581553	0.00052184406036825
0.26724370195690	0.00051937103760120
0.26807366809827	0.00051691877977650
0.26890363423964	0.00051448715631082
0.26973360038101	0.00051207570007584
0.27056356652238	0.00050968367079141
0.27139353266376	0.00050731019180882
0.27222349880513	0.00050495442532543
0.27305346494650	0.00050261574223914
0.27388343108787	0.00050029384332977
0.27471339722924	0.00049798878610277
0.27554336337061	0.00049570090244813
0.27637332951198	0.00049343064771578
0.27720329565336	0.00049117842226475
0.27803326179473	0.00048894440940713
0.27886322793610	0.00048672850333475
0.27969319407747	0.00048453031432878
0.28052316021884	0.00048234922938477
0.28135312636021	0.00048018453121061
0.28218309250159	0.00047803551791664
0.28301305864296	0.00047590161609741
